region	sector	indout
CA	Transport via railways	11720.0378804
CA	Other land transport	57567.6006774
CA	Transport via pipelines	1554.92758338
CA	Sea and coastal water transport	6708.73834807
CA	Inland water transport	677.084238657
CA	Air transport (62)	22602.780552
CA	Supporting and auxiliary transport activities; activities of travel agencies (63)	66625.9099141
CA	Post and telecommunications (64)	59172.4166077
CA	Financial intermediation, except insurance and pension funding (65)	64496.4577963
CA	Insurance and pension funding, except compulsory social security (66)	53610.0933013
CA	Activities auxiliary to financial intermediation (67)	88342.3793348
CA	Real estate activities (70)	222326.952006
CA	Renting of machinery and equipment without operator and of personal and household goods (71)	31026.6344067
CA	Computer and related activities (72)	59411.8998803
CA	Research and development (73)	2051.94120051
CA	Other business activities (74)	183922.702432
CA	Public administration and defence; compulsory social security (75)	360207.88031
CA	Education (80)	59753.9237952
CA	Health and social work (85)	129341.545473
CA	Incineration of waste: Food	82.1523915898
CA	Incineration of waste: Paper	98.2473446981
CA	Incineration of waste: Plastic	70.1436478694
CA	Incineration of waste: Metals and Inert materials	54.9888020762
CA	Incineration of waste: Textiles	8.96847886576
CA	Incineration of waste: Wood	6.53969109756
CA	Incineration of waste: Oil/Hazardous waste	5.15290131254
CA	Biogasification of food waste, incl. land application	0
CA	Biogasification of paper, incl. land application	0
CA	Biogasification of sewage slugde, incl. land application	0
CA	Composting of food waste, incl. land application	693.896400914
CA	Composting of paper and wood, incl. land application	181.34753028
CA	Waste water treatment, food	399.177783212
CA	Waste water treatment, other	785.976974334
CA	Landfill of waste: Food	3403.32906473
CA	Landfill of waste: Paper	2879.06135536
CA	Landfill of waste: Plastic	782.976591613
CA	Landfill of waste: Inert/metal/hazardous	2577.52012721
CA	Landfill of waste: Textiles	218.63971807
CA	Landfill of waste: Wood	120.533018566
CA	Activities of membership organisation n.e.c. (91)	18038.3864221
CA	Recreational, cultural and sporting activities (92)	78019.4385151
CA	Other service activities (93)	18158.0616517
CA	Private households with employed persons (95)	3305.76269593
CA	Extra-territorial organizations and bodies	0
KR	Cultivation of paddy rice	7533.11810095
KR	Cultivation of wheat	19.321137328
KR	Cultivation of cereal grains nec	524.965751891
KR	Cultivation of vegetables, fruit, nuts	17834.3673522
KR	Cultivation of oil seeds	1058.96280752
KR	Cultivation of sugar cane, sugar beet	0
KR	Cultivation of plant-based fibers	0.21490600569
KR	Cultivation of crops nec	1585.05457591
KR	Cattle farming	1332.10549652
KR	Pigs farming	6554.58596391
KR	Poultry farming	2459.15405825
KR	Meat animals nec	47.3099716787
KR	Animal products nec	1826.96643875
KR	Raw milk	4192.43442893
KR	Wool, silk-worm cocoons	0.207057508172
KR	Manure treatment (conventional), storage and land application	0
KR	Manure treatment (biogas), storage and land application	0
KR	Forestry, logging and related service activities (02)	1998.4950519
KR	Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)	7457.08584747
KR	Mining of coal and lignite; extraction of peat (10)	1436.12167845
KR	Extraction of crude petroleum and services related to crude oil extraction, excluding surveying	334.166238474
KR	Extraction of natural gas and services related to natural gas extraction, excluding surveying	339.150285178
KR	Extraction, liquefaction, and regasification of other petroleum and gaseous materials	0
KR	Mining of uranium and thorium ores (12)	0.0674500913012
KR	Mining of iron ores	58.1811262556
KR	Mining of copper ores and concentrates	0.155091561913
KR	Mining of nickel ores and concentrates	36.7844422616
KR	Mining of aluminium ores and concentrates	0.0674500813012
KR	Mining of precious metal ores and concentrates	12.6172854823
KR	Mining of lead, zinc and tin ores and concentrates	1.17730009062
KR	Mining of other non-ferrous metal ores and concentrates	4.71591316517
KR	Quarrying of stone	2190.37638027
KR	Quarrying of sand and clay	745.924974499
KR	Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.	2569.07099402
KR	Processing of meat cattle	347.363851722
KR	Processing of meat pigs	8888.334486
KR	Processing of meat poultry	3380.79509743
KR	Production of meat products nec	3997.32472247
KR	Processing vegetable oils and fats	162.373421065
KR	Processing of dairy products	8745.12363536
KR	Processed rice	132.097182858
KR	Sugar refining	892.437254531
KR	Processing of Food products nec	60101.8283552
KR	Manufacture of beverages	12604.0487398
KR	Manufacture of fish products	9200.30586256
KR	Manufacture of tobacco products (16)	4024.71692805
KR	Manufacture of textiles (17)	49556.8639201
KR	Manufacture of wearing apparel; dressing and dyeing of fur (18)	6316.8870077
KR	Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)	7668.45607887
KR	Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)	6171.37689832
KR	Re-processing of secondary wood material into new wood material	2466.47803308
KR	Pulp	96.39258984
KR	Re-processing of secondary paper into new pulp	945.901847739
KR	Paper	24723.2829937
KR	Publishing, printing and reproduction of recorded media (22)	12034.2015063
KR	Manufacture of coke oven products	3383.48427565
KR	Petroleum Refinery	120297.900801
KR	Processing of nuclear fuel	6.48204031159
KR	Plastics, basic	22975.637601
KR	Re-processing of secondary plastic into new plastic	0
KR	N-fertiliser	35.6042466879
KR	P- and other fertiliser	5499.09230098
KR	Chemicals nec	177703.853888
KR	Manufacture of rubber and plastic products (25)	71692.2730651
KR	Manufacture of glass and glass products	14751.1589776
KR	Re-processing of secondary glass into new glass	0
KR	Manufacture of ceramic goods	3189.22285267
KR	Manufacture of bricks, tiles and construction products, in baked clay	109.490147752
KR	Manufacture of cement, lime and plaster	11359.8024843
KR	Re-processing of ash into clinker	1448.66842304
KR	Manufacture of other non-metallic mineral products n.e.c.	14912.776198
KR	Manufacture of basic iron and steel and of ferro-alloys and first products thereof	135294.986652
KR	Re-processing of secondary steel into new steel	44280.3623267
KR	Precious metals production	5296.25884743
KR	Re-processing of secondary preciuos metals into new preciuos metals	0
KR	Aluminium production	8673.57009445
KR	Re-processing of secondary aluminium into new aluminium	0
KR	Lead, zinc and tin production	5016.36379313
KR	Re-processing of secondary lead into new lead, zinc and tin	0
KR	Copper production	18578.3263987
KR	Re-processing of secondary copper into new copper	2062.00376911
KR	Other non-ferrous metal production	2249.70971817
KR	Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
KR	Casting of metals	4437.41533833
KR	Manufacture of fabricated metal products, except machinery and equipment (28)	90942.1276839
KR	Manufacture of machinery and equipment n.e.c. (29)	149462.937865
KR	Manufacture of office machinery and computers (30)	20655.3738399
KR	Manufacture of electrical machinery and apparatus n.e.c. (31)	94444.1062249
KR	Manufacture of radio, television and communication equipment and apparatus (32)	247133.330667
KR	Manufacture of medical, precision and optical instruments, watches and clocks (33)	31596.1609825
KR	Manufacture of motor vehicles, trailers and semi-trailers (34)	183572.09402
KR	Manufacture of other transport equipment (35)	51403.575202
KR	Manufacture of furniture; manufacturing n.e.c. (36)	26501.408938
KR	Recycling of waste and scrap	5745.32200688
KR	Recycling of bottles by direct reuse	0
KR	Production of electricity by coal	13228.0865202
KR	Production of electricity by gas	6906.52084619
KR	Production of electricity by nuclear	12147.722318
KR	Production of electricity by hydro	301.461370268
KR	Production of electricity by wind	45.6832875138
KR	Production of electricity by petroleum and other oil derivatives	2318.04929833
KR	Production of electricity by biomass and waste	85.6349097094
KR	Production of electricity by solar photovoltaic	14.5989241262
KR	Production of electricity by solar thermal	0
KR	Production of electricity by tide, wave, ocean	0
KR	Production of electricity by Geothermal	0
KR	Production of electricity nec	1105.08352831
KR	Transmission of electricity	5252.79555044
KR	Distribution and trade of electricity	18491.3431909
KR	Manufacture of gas; distribution of gaseous fuels through mains	15272.7671926
KR	Steam and hot water supply	611.963574768
KR	Collection, purification and distribution of water (41)	27205.8749947
KR	Construction (45)	251427.541304
KR	Re-processing of secondary construction material into aggregates	0
KR	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	7149.39628811
KR	Retail sale of automotive fuel	732.281807763
KR	Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)	71398.6113951
KR	Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)	45059.2270194
KR	Hotels and restaurants (55)	160880.447987
KR	Transport via railways	25720.4361233
KR	Other land transport	64081.0828585
KR	Transport via pipelines	3109.35037597
KR	Sea and coastal water transport	20922.683194
KR	Inland water transport	1744.08805123
KR	Air transport (62)	30738.4291246
KR	Supporting and auxiliary transport activities; activities of travel agencies (63)	29237.2943795
KR	Post and telecommunications (64)	109882.08872
KR	Financial intermediation, except insurance and pension funding (65)	133058.610266
KR	Insurance and pension funding, except compulsory social security (66)	64550.8324644
KR	Activities auxiliary to financial intermediation (67)	43025.1030345
KR	Real estate activities (70)	182966.22716
KR	Renting of machinery and equipment without operator and of personal and household goods (71)	24635.8386809
KR	Computer and related activities (72)	41267.2282793
KR	Research and development (73)	62753.5400494
KR	Other business activities (74)	141142.625305
KR	Public administration and defence; compulsory social security (75)	200027.513917
KR	Education (80)	154291.89011
KR	Health and social work (85)	158921.127184
KR	Incineration of waste: Food	4111.02355585
KR	Incineration of waste: Paper	4113.72797013
KR	Incineration of waste: Plastic	868.288406855
KR	Incineration of waste: Metals and Inert materials	580.083182317
KR	Incineration of waste: Textiles	917.608985382
KR	Incineration of waste: Wood	1072.58835661
KR	Incineration of waste: Oil/Hazardous waste	1043.35574774
KR	Biogasification of food waste, incl. land application	0
KR	Biogasification of paper, incl. land application	0
KR	Biogasification of sewage slugde, incl. land application	0
KR	Composting of food waste, incl. land application	0
KR	Composting of paper and wood, incl. land application	0
KR	Waste water treatment, food	2305.08568105
KR	Waste water treatment, other	5205.4635442
KR	Landfill of waste: Food	0
KR	Landfill of waste: Paper	0
KR	Landfill of waste: Plastic	0
KR	Landfill of waste: Inert/metal/hazardous	0
KR	Landfill of waste: Textiles	0
KR	Landfill of waste: Wood	0
KR	Activities of membership organisation n.e.c. (91)	17387.6096336
